16-JUL-76;106.6878
19-JUL-76;106.7442
20-JUL-76;106.6561
21-JUL-76;106.6008
22-JUL-76;106.6885
23-JUL-76;106.7256
26-JUL-76;106.7300
27-JUL-76;106.6834
28-JUL-76;106.4813
29-JUL-76;106.4853
30-JUL-76;106.3917
2-AUG-76;106.3293
3-AUG-76;106.4600
4-AUG-76;106.4795
5-AUG-76;106.6770
6-AUG-76;106.7741
9-AUG-76;106.7694
10-AUG-76;106.7535
11-AUG-76;106.6964
12-AUG-76;106.7782
13-AUG-76;106.6298
16-AUG-76;106.4885
17-AUG-76;106.0964
18-AUG-76;106.0784
19-AUG-76;106.1697
20-AUG-76;106.3303
23-AUG-76;106.2662
24-AUG-76;106.1518
25-AUG-76;106.2435
26-AUG-76;106.1286
27-AUG-76;106.1567
30-AUG-76;106.0359
31-AUG-76;106.0974
1-SEP-76;105.8571
2-SEP-76;105.9417
3-SEP-76;105.9216
6-SEP-76;0
7-SEP-76;105.8092
8-SEP-76;105.7773
9-SEP-76;105.6725
10-SEP-76;105.7488
13-SEP-76;105.7028
14-SEP-76;105.6775
15-SEP-76;105.5008
16-SEP-76;105.5535
17-SEP-76;105.5690
20-SEP-76;105.5953
21-SEP-76;105.6433
22-SEP-76;105.6059
23-SEP-76;105.7504
24-SEP-76;105.7317
27-SEP-76;105.8196
28-SEP-76;106.0368
29-SEP-76;105.8660
30-SEP-76;105.7287
1-OCT-76;105.8276
4-OCT-76;105.7358
5-OCT-76;105.7287
6-OCT-76;105.7507
7-OCT-76;105.7008
8-OCT-76;105.8294
11-OCT-76;0
12-OCT-76;106.0199
13-OCT-76;105.9758
14-OCT-76;106.2537
15-OCT-76;106.4006
18-OCT-76;106.4848
19-OCT-76;106.3947
20-OCT-76;106.2462
21-OCT-76;106.3701
22-OCT-76;106.4228
25-OCT-76;106.5292
26-OCT-76;106.5306
27-OCT-76;106.5481
28-OCT-76;106.6417
29-OCT-76;106.6233
1-NOV-76;106.8180
2-NOV-76;0
3-NOV-76;106.6107
4-NOV-76;106.6874
5-NOV-76;106.6598
8-NOV-76;106.5123
9-NOV-76;106.5266
10-NOV-76;106.5798
11-NOV-76;0
12-NOV-76;106.6520
15-NOV-76;106.5687
16-NOV-76;106.7387
17-NOV-76;106.5551
18-NOV-76;106.5809
19-NOV-76;106.6180
22-NOV-76;106.6940
23-NOV-76;106.9552
24-NOV-76;106.9437
25-NOV-76;0
26-NOV-76;107.3660
29-NOV-76;108.5023
30-NOV-76;108.9908
1-DEC-76;108.9416
2-DEC-76;108.7560
3-DEC-76;108.7414
6-DEC-76;108.4669
7-DEC-76;108.3650
8-DEC-76;108.3034
9-DEC-76;108.2740
10-DEC-76;108.1791
13-DEC-76;107.9510
14-DEC-76;107.9026
15-DEC-76;107.8671
16-DEC-76;107.8744
17-DEC-76;107.7283
20-DEC-76;107.2595
21-DEC-76;107.3109
22-DEC-76;107.3246
23-DEC-76;107.2333
24-DEC-76;107.2292
27-DEC-76;107.0740
28-DEC-76;106.9348
29-DEC-76;106.9505
30-DEC-76;106.9529
31-DEC-76;106.8817
3-JAN-77;106.5821
4-JAN-77;106.4332
5-JAN-77;106.4519
6-JAN-77;106.6433
7-JAN-77;106.8152
10-JAN-77;107.1896
11-JAN-77;107.1282
12-JAN-77;106.9610
13-JAN-77;107.1629
14-JAN-77;107.0145
17-JAN-77;107.3003
18-JAN-77;107.4157
19-JAN-77;107.2118
20-JAN-77;107.1456
21-JAN-77;107.1959
24-JAN-77;107.3120
25-JAN-77;107.4308
26-JAN-77;107.4025
27-JAN-77;107.6282
28-JAN-77;107.7587
31-JAN-77;107.3655
1-FEB-77;107.5044
2-FEB-77;107.5078
3-FEB-77;107.5575
4-FEB-77;107.5213
7-FEB-77;107.4526
8-FEB-77;107.4321
9-FEB-77;107.2042
10-FEB-77;107.1652
11-FEB-77;107.1977
14-FEB-77;106.8628
15-FEB-77;107.1073
16-FEB-77;107.1235
17-FEB-77;107.0064
18-FEB-77;107.1355
21-FEB-77;0
22-FEB-77;107.1857
23-FEB-77;107.2683
24-FEB-77;107.5755
25-FEB-77;107.4941
28-FEB-77;0
1-MAR-77;107.6446
2-MAR-77;107.4011
3-MAR-77;107.3686
4-MAR-77;107.6462
7-MAR-77;107.5752
8-MAR-77;107.5650
9-MAR-77;107.6789
10-MAR-77;108.0326
11-MAR-77;107.8661
14-MAR-77;107.6439
